invoice_id,branch,city,customer_type,gender,product_line,product,unit_price,quantity,tax,total,date_venda,time_venda,payment,cogs,gross_margin,gross_income,rating
INV-0751,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Protetor Solar,303.45,5,75.86,1593.11,2024-05-20,19:30:00,Cartão de Crédito,1517.25,25.07,399.39,8.1
INV-0752,B,Rio de Janeiro,Normal,Feminino,Beleza e Cuidados,Hidratante,490.76,6,147.23,3091.79,2024-04-25,10:59:00,Cartão de Crédito,2944.56,14.58,450.78,8.3
INV-0753,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Suco Natural,495.62,9,223.03,4683.61,2024-08-30,15:48:00,Cartão de Débito,4460.58,21.77,1019.62,6.5
INV-0754,A,São Paulo,Normal,Feminino,Casa e Jardim,Almofada,353.54,9,159.09,3340.95,2024-10-24,10:54:00,Cartão de Débito,3181.86,21.81,728.66,4.8
INV-0755,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,351.02,5,87.75,1842.85,2024-04-10,20:00:00,Pix,1755.1,36.92,680.38,5.3
INV-0756,A,São Paulo,Normal,Masculino,Moda e Acessórios,Relógio,342.93,3,51.44,1080.23,2024-08-30,12:03:00,Pix,1028.79,37.78,408.11,4.6
INV-0757,C,Brasília,Normal,Feminino,Eletrônicos,Smartwatch,317.22,7,111.03,2331.57,2024-07-22,17:19:00,Cartão de Débito,2220.54,17.35,404.53,4.7
INV-0758,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Sérum Facial,433.8,7,151.83,3188.43,2024-07-07,10:07:00,Pix,3036.6,18.26,582.21,7.9
INV-0759,A,São Paulo,Membro,Feminino,Eletrônicos,Smartphone,297.56,10,148.78,3124.38,2024-02-18,19:11:00,Cartão de Crédito,2975.6,24.38,761.72,8.2
INV-0760,C,Brasília,Normal,Feminino,Casa e Jardim,Almofada,58.73,2,5.87,123.33,2024-10-02,12:25:00,Cartão de Débito,117.46,31.41,38.74,9.2
INV-0761,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Perfume,379.22,4,75.84,1592.72,2024-04-02,19:44:00,Cartão de Crédito,1516.88,38.97,620.68,9.4
INV-0762,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Café Premium,29.18,10,14.59,306.39,2024-10-14,14:54:00,Cartão de Crédito,291.8,16.19,49.6,5.0
INV-0763,A,São Paulo,Normal,Feminino,Eletrônicos,Smartphone,217.3,1,10.87,228.17,2024-09-22,14:42:00,Cartão de Débito,217.3,17.45,39.82,4.3
INV-0764,A,São Paulo,Normal,Feminino,Esporte e Saúde,Suplemento,307.02,9,138.16,2901.34,2024-01-23,13:02:00,Dinheiro,2763.18,16.3,472.92,4.6
INV-0765,B,Rio de Janeiro,Membro,Masculino,Alimentos e Bebidas,Chocolate Importado,299.97,5,74.99,1574.84,2024-02-08,18:16:00,Cartão de Débito,1499.85,13.85,218.12,7.7
INV-0766,C,Brasília,Normal,Masculino,Moda e Acessórios,Óculos de Sol,50.79,5,12.7,266.65,2024-03-14,18:13:00,Pix,253.95,30.3,80.79,9.6
INV-0767,C,Brasília,Normal,Masculino,Eletrônicos,Notebook,215.65,3,32.35,679.3,2024-07-13,10:38:00,Cartão de Débito,646.95,19.49,132.4,8.7
INV-0768,B,Rio de Janeiro,Membro,Masculino,Alimentos e Bebidas,Café Premium,42.32,2,4.23,88.87,2024-05-19,12:55:00,Pix,84.64,20.88,18.56,6.0
INV-0769,A,São Paulo,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,195.53,2,19.55,410.61,2024-09-26,14:37:00,Cartão de Débito,391.06,33.48,137.47,4.7
INV-0770,C,Brasília,Normal,Feminino,Casa e Jardim,Luminária,307.66,1,15.38,323.04,2024-07-18,12:22:00,Dinheiro,307.66,15.12,48.84,9.7
INV-0771,C,Brasília,Normal,Feminino,Beleza e Cuidados,Sérum Facial,136.94,9,61.62,1294.08,2024-03-14,16:36:00,Cartão de Débito,1232.46,31.4,406.34,7.9
INV-0772,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Shampoo Premium,356.33,3,53.45,1122.44,2024-08-27,18:18:00,Pix,1068.99,23.17,260.07,6.1
INV-0773,C,Brasília,Normal,Masculino,Moda e Acessórios,Óculos de Sol,474.25,7,165.99,3485.74,2024-11-20,11:04:00,Cartão de Crédito,3319.75,33.12,1154.48,9.1
INV-0774,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Hidratante,374.27,9,168.42,3536.85,2024-01-06,16:43:00,Cartão de Crédito,3368.43,37.89,1340.11,8.9
INV-0775,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Tênis Corrida,16.81,4,3.36,70.6,2024-12-31,16:44:00,Pix,67.24,37.33,26.35,8.5
INV-0776,A,São Paulo,Normal,Masculino,Esporte e Saúde,Yoga Mat,340.52,9,153.23,3217.91,2024-07-06,12:32:00,Cartão de Débito,3064.68,37.11,1194.17,5.0
INV-0777,B,Rio de Janeiro,Normal,Feminino,Moda e Acessórios,Camiseta,192.91,2,19.29,405.11,2024-10-03,11:18:00,Cartão de Débito,385.82,20.14,81.59,8.1
INV-0778,B,Rio de Janeiro,Membro,Feminino,Moda e Acessórios,Óculos de Sol,371.63,10,185.82,3902.12,2024-11-25,18:52:00,Cartão de Crédito,3716.3,21.81,851.05,9.5
INV-0779,C,Brasília,Membro,Feminino,Eletrônicos,Fone de Ouvido,12.89,8,5.16,108.28,2024-01-03,15:56:00,Dinheiro,103.12,19.86,21.5,6.1
INV-0780,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Hidratante,221.09,4,44.22,928.58,2024-03-19,16:07:00,Cartão de Crédito,884.36,12.54,116.44,7.1
INV-0781,A,São Paulo,Membro,Feminino,Casa e Jardim,Luminária,203.73,5,50.93,1069.58,2024-10-01,14:06:00,Pix,1018.65,20.93,223.86,9.4
INV-0782,A,São Paulo,Normal,Masculino,Casa e Jardim,Almofada,12.85,4,2.57,53.97,2024-03-09,16:26:00,Pix,51.4,13.32,7.19,5.7
INV-0783,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,480.25,5,120.06,2521.31,2024-09-10,20:45:00,Pix,2401.25,13.56,341.89,6.9
INV-0784,B,Rio de Janeiro,Membro,Feminino,Alimentos e Bebidas,Vinho Tinto,479.26,1,23.96,503.22,2024-01-07,20:15:00,Cartão de Crédito,479.26,13.78,69.34,6.1
INV-0785,B,Rio de Janeiro,Normal,Masculino,Eletrônicos,Notebook,151.84,8,60.74,1275.46,2024-11-12,12:46:00,Pix,1214.72,12.48,159.18,6.6
INV-0786,A,São Paulo,Membro,Feminino,Esporte e Saúde,Tênis Corrida,497.19,4,99.44,2088.2,2024-08-30,11:44:00,Dinheiro,1988.76,29.99,626.25,6.6
INV-0787,C,Brasília,Membro,Masculino,Beleza e Cuidados,Sérum Facial,122.4,3,18.36,385.56,2024-04-08,12:27:00,Cartão de Débito,367.2,22.04,84.98,5.6
INV-0788,A,São Paulo,Membro,Masculino,Eletrônicos,Smartwatch,209.58,5,52.4,1100.3,2024-04-23,15:27:00,Pix,1047.9,31.0,341.09,9.9
INV-0789,C,Brasília,Membro,Feminino,Casa e Jardim,Luminária,63.93,6,19.18,402.76,2024-08-02,13:20:00,Dinheiro,383.58,18.42,74.19,6.1
INV-0790,A,São Paulo,Membro,Masculino,Eletrônicos,Tablet,113.87,8,45.55,956.51,2024-08-08,12:16:00,Dinheiro,910.96,18.4,176.0,7.6
INV-0791,B,Rio de Janeiro,Membro,Feminino,Casa e Jardim,Tapete,337.78,9,152.0,3192.02,2024-07-03,15:47:00,Cartão de Crédito,3040.02,33.11,1056.88,4.8
INV-0792,C,Brasília,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,112.92,7,39.52,829.96,2024-11-18,19:07:00,Dinheiro,790.44,12.62,104.74,4.6
INV-0793,C,Brasília,Membro,Masculino,Eletrônicos,Smartwatch,463.5,2,46.35,973.35,2024-06-03,17:48:00,Pix,927.0,38.25,372.31,7.7
INV-0794,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,103.94,9,46.77,982.23,2024-10-13,15:57:00,Cartão de Débito,935.46,31.35,307.93,9.3
INV-0795,C,Brasília,Normal,Masculino,Moda e Acessórios,Óculos de Sol,246.58,9,110.96,2330.18,2024-01-12,12:38:00,Cartão de Crédito,2219.22,37.94,884.07,7.0
INV-0796,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Tênis,372.95,7,130.53,2741.18,2024-09-19,11:10:00,Cartão de Débito,2610.65,24.85,681.18,7.2
INV-0797,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Quadro,111.39,1,5.57,116.96,2024-12-22,10:56:00,Dinheiro,111.39,14.8,17.31,5.3
INV-0798,C,Brasília,Normal,Feminino,Esporte e Saúde,Suplemento,155.22,5,38.81,814.91,2024-01-24,18:15:00,Cartão de Débito,776.1,26.56,216.44,5.0
INV-0799,C,Brasília,Normal,Masculino,Moda e Acessórios,Camiseta,142.51,1,7.13,149.64,2024-04-17,18:07:00,Cartão de Débito,142.51,29.27,43.8,5.5
INV-0800,C,Brasília,Normal,Feminino,Eletrônicos,Notebook,473.75,9,213.19,4476.94,2024-11-09,14:20:00,Cartão de Crédito,4263.75,17.92,802.27,4.8
INV-0801,B,Rio de Janeiro,Normal,Masculino,Eletrônicos,Smartphone,135.43,1,6.77,142.2,2024-10-25,11:46:00,Cartão de Débito,135.43,26.12,37.14,9.9
INV-0802,C,Brasília,Membro,Feminino,Beleza e Cuidados,Protetor Solar,118.11,5,29.53,620.08,2024-07-21,12:28:00,Pix,590.55,16.12,99.96,7.8
INV-0803,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Suco Natural,253.02,8,101.21,2125.37,2024-04-06,19:31:00,Cartão de Crédito,2024.16,15.55,330.5,9.2
INV-0804,C,Brasília,Membro,Feminino,Beleza e Cuidados,Hidratante,89.83,3,13.47,282.96,2024-04-06,11:09:00,Dinheiro,269.49,34.52,97.68,8.1
INV-0805,A,São Paulo,Normal,Feminino,Eletrônicos,Fone de Ouvido,364.91,3,54.74,1149.47,2024-11-04,11:24:00,Cartão de Crédito,1094.73,31.8,365.53,8.8
INV-0806,A,São Paulo,Membro,Masculino,Casa e Jardim,Luminária,131.69,2,13.17,276.55,2024-11-03,10:50:00,Cartão de Débito,263.38,18.03,49.86,9.6
INV-0807,C,Brasília,Membro,Feminino,Eletrônicos,Smartphone,78.22,10,39.11,821.31,2024-06-06,15:30:00,Cartão de Débito,782.2,36.77,302.0,8.9
INV-0808,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Chocolate Importado,414.21,2,41.42,869.84,2024-07-31,12:00:00,Cartão de Crédito,828.42,26.34,229.12,4.6
INV-0809,A,São Paulo,Normal,Feminino,Alimentos e Bebidas,Café Premium,183.12,5,45.78,961.38,2024-07-15,20:56:00,Cartão de Débito,915.6,16.78,161.32,9.3
INV-0810,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Perfume,59.85,5,14.96,314.21,2024-03-01,15:59:00,Cartão de Débito,299.25,20.72,65.1,7.7
INV-0811,C,Brasília,Membro,Masculino,Eletrônicos,Smartphone,269.94,10,134.97,2834.37,2024-12-07,20:19:00,Pix,2699.4,15.44,437.63,6.6
INV-0812,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Yoga Mat,334.25,5,83.56,1754.81,2024-02-09,10:55:00,Pix,1671.25,34.32,602.25,8.3
INV-0813,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,363.46,8,145.38,3053.06,2024-08-06,14:09:00,Pix,2907.68,34.44,1051.47,4.7
INV-0814,A,São Paulo,Normal,Masculino,Eletrônicos,Notebook,166.46,7,58.26,1223.48,2024-11-04,20:21:00,Dinheiro,1165.22,24.44,299.02,9.8
INV-0815,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,270.91,4,54.18,1137.82,2024-08-03,18:36:00,Pix,1083.64,21.54,245.09,7.5
INV-0816,C,Brasília,Membro,Masculino,Beleza e Cuidados,Hidratante,11.4,1,0.57,11.97,2024-03-09,11:03:00,Dinheiro,11.4,20.87,2.5,6.8
INV-0817,A,São Paulo,Normal,Feminino,Moda e Acessórios,Bolsa,419.27,9,188.67,3962.1,2024-05-04,13:52:00,Cartão de Débito,3773.43,39.15,1551.16,9.5
INV-0818,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Café Premium,194.96,1,9.75,204.71,2024-01-28,11:42:00,Cartão de Débito,194.96,30.88,63.21,6.5
INV-0819,B,Rio de Janeiro,Membro,Masculino,Esporte e Saúde,Whey Protein,188.97,2,18.9,396.84,2024-08-01,12:48:00,Cartão de Débito,377.94,17.35,68.85,4.1
INV-0820,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Suco Natural,211.65,6,63.5,1333.4,2024-01-07,14:07:00,Pix,1269.9,23.32,310.95,7.9
INV-0821,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Café Premium,15.33,7,5.37,112.68,2024-10-10,14:58:00,Cartão de Débito,107.31,30.4,34.25,9.3
INV-0822,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Garrafa Térmica,143.2,2,14.32,300.72,2024-03-05,13:25:00,Cartão de Débito,286.4,25.65,77.13,9.9
INV-0823,A,São Paulo,Membro,Feminino,Esporte e Saúde,Whey Protein,410.11,8,164.04,3444.92,2024-07-26,16:10:00,Cartão de Crédito,3280.88,24.32,837.8,7.9
INV-0824,C,Brasília,Membro,Feminino,Eletrônicos,Notebook,63.12,2,6.31,132.55,2024-06-20,10:15:00,Dinheiro,126.24,20.88,27.68,8.7
INV-0825,C,Brasília,Membro,Masculino,Moda e Acessórios,Tênis,302.58,5,75.65,1588.55,2024-01-17,13:17:00,Cartão de Débito,1512.9,15.63,248.29,5.2
INV-0826,C,Brasília,Normal,Masculino,Eletrônicos,Smartwatch,33.54,2,3.35,70.43,2024-07-01,14:25:00,Cartão de Crédito,67.08,38.31,26.98,4.1
INV-0827,B,Rio de Janeiro,Normal,Feminino,Esporte e Saúde,Tênis Corrida,354.3,2,35.43,744.03,2024-09-14,11:32:00,Cartão de Débito,708.6,19.94,148.36,9.4
INV-0828,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Café Premium,152.16,3,22.82,479.3,2024-11-16,11:45:00,Cartão de Crédito,456.48,30.47,146.04,4.5
INV-0829,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Chocolate Importado,229.27,3,34.39,722.2,2024-08-08,10:57:00,Dinheiro,687.81,20.17,145.67,6.2
INV-0830,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Protetor Solar,287.78,8,115.11,2417.35,2024-06-07,18:55:00,Cartão de Débito,2302.24,12.92,312.32,4.1
INV-0831,A,São Paulo,Normal,Feminino,Eletrônicos,Fone de Ouvido,467.69,3,70.15,1473.22,2024-06-29,11:04:00,Cartão de Débito,1403.07,12.04,177.38,7.5
INV-0832,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Suco Natural,328.64,3,49.3,1035.22,2024-09-06,10:23:00,Pix,985.92,38.19,395.35,9.8
INV-0833,B,Rio de Janeiro,Normal,Masculino,Moda e Acessórios,Óculos de Sol,261.11,10,130.56,2741.66,2024-12-15,16:32:00,Dinheiro,2611.1,38.56,1057.18,6.2
INV-0834,C,Brasília,Membro,Masculino,Casa e Jardim,Tapete,352.88,9,158.8,3334.72,2024-05-28,16:10:00,Cartão de Débito,3175.92,10.24,341.48,9.1
INV-0835,A,São Paulo,Normal,Masculino,Esporte e Saúde,Suplemento,337.88,6,101.36,2128.64,2024-08-26,11:05:00,Pix,2027.28,23.98,510.45,7.9
INV-0836,B,Rio de Janeiro,Membro,Feminino,Alimentos e Bebidas,Café Premium,171.07,6,51.32,1077.74,2024-04-18,17:07:00,Pix,1026.42,20.27,218.46,7.6
INV-0837,A,São Paulo,Normal,Masculino,Moda e Acessórios,Óculos de Sol,323.71,6,97.11,2039.37,2024-07-13,10:59:00,Cartão de Débito,1942.26,27.05,551.65,9.9
INV-0838,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Óculos de Sol,435.33,7,152.37,3199.68,2024-02-12,12:04:00,Cartão de Débito,3047.31,18.1,579.14,7.8
INV-0839,A,São Paulo,Normal,Feminino,Moda e Acessórios,Óculos de Sol,267.14,5,66.79,1402.49,2024-08-07,15:48:00,Pix,1335.7,15.52,217.67,4.3
INV-0840,A,São Paulo,Normal,Feminino,Moda e Acessórios,Tênis,242.99,3,36.45,765.42,2024-12-20,19:24:00,Pix,728.97,38.97,298.28,6.6
INV-0841,C,Brasília,Membro,Masculino,Eletrônicos,Smartwatch,168.63,6,50.59,1062.37,2024-03-16,17:55:00,Cartão de Débito,1011.78,10.43,110.81,9.4
INV-0842,C,Brasília,Normal,Feminino,Moda e Acessórios,Camiseta,494.24,3,74.14,1556.86,2024-10-23,11:02:00,Cartão de Crédito,1482.72,29.03,451.96,7.8
INV-0843,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,180.56,4,36.11,758.35,2024-01-08,15:52:00,Cartão de Débito,722.24,39.15,296.89,7.5
INV-0844,B,Rio de Janeiro,Membro,Feminino,Moda e Acessórios,Camiseta,327.97,8,131.19,2754.95,2024-10-04,16:33:00,Pix,2623.76,22.42,617.66,6.1
INV-0845,A,São Paulo,Normal,Feminino,Moda e Acessórios,Camiseta,96.68,10,48.34,1015.14,2024-05-25,20:44:00,Dinheiro,966.8,14.88,151.05,6.6
INV-0846,C,Brasília,Membro,Feminino,Beleza e Cuidados,Protetor Solar,404.91,2,40.49,850.31,2024-07-29,11:31:00,Cartão de Crédito,809.82,12.69,107.9,4.1
INV-0847,C,Brasília,Normal,Masculino,Beleza e Cuidados,Sérum Facial,337.18,7,118.01,2478.27,2024-10-09,16:07:00,Cartão de Crédito,2360.26,16.36,405.44,8.7
INV-0848,A,São Paulo,Normal,Feminino,Alimentos e Bebidas,Suco Natural,454.92,7,159.22,3343.66,2024-04-24,18:18:00,Pix,3184.44,10.23,342.06,6.2
INV-0849,B,Rio de Janeiro,Membro,Feminino,Moda e Acessórios,Bolsa,451.09,7,157.88,3315.51,2024-07-10,18:52:00,Cartão de Crédito,3157.63,10.98,364.04,4.2
INV-0850,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Sérum Facial,128.5,7,44.98,944.48,2024-01-27,19:27:00,Pix,899.5,15.78,149.04,7.9
INV-0851,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Suco Natural,263.47,7,92.21,1936.5,2024-03-05,18:07:00,Dinheiro,1844.29,16.93,327.85,8.3
INV-0852,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Sérum Facial,109.84,2,10.98,230.66,2024-10-30,12:01:00,Dinheiro,219.68,10.77,24.84,4.1
INV-0853,A,São Paulo,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,491.87,6,147.56,3098.78,2024-04-23,14:12:00,Cartão de Débito,2951.22,15.6,483.41,7.9
INV-0854,C,Brasília,Normal,Feminino,Esporte e Saúde,Tênis Corrida,144.73,3,21.71,455.9,2024-10-23,11:07:00,Cartão de Crédito,434.19,28.82,131.39,7.8
INV-0855,A,São Paulo,Membro,Masculino,Casa e Jardim,Quadro,138.38,3,20.76,435.9,2024-07-04,13:25:00,Dinheiro,415.14,12.78,55.71,7.0
INV-0856,A,São Paulo,Membro,Feminino,Eletrônicos,Fone de Ouvido,480.02,2,48.0,1008.04,2024-06-09,20:58:00,Pix,960.04,16.31,164.41,6.5
INV-0857,A,São Paulo,Membro,Feminino,Casa e Jardim,Vaso Decorativo,333.24,10,166.62,3499.02,2024-06-24,15:30:00,Cartão de Débito,3332.4,35.64,1247.05,4.7
INV-0858,C,Brasília,Membro,Masculino,Esporte e Saúde,Garrafa Térmica,464.03,4,92.81,1948.93,2024-09-22,18:48:00,Dinheiro,1856.12,28.18,549.21,7.2
INV-0859,B,Rio de Janeiro,Membro,Masculino,Alimentos e Bebidas,Chocolate Importado,170.49,4,34.1,716.06,2024-03-05,14:17:00,Cartão de Crédito,681.96,12.5,89.51,8.1
INV-0860,A,São Paulo,Normal,Feminino,Casa e Jardim,Vaso Decorativo,375.15,8,150.06,3151.26,2024-04-08,14:11:00,Pix,3001.2,23.08,727.31,9.7
INV-0861,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,399.11,8,159.64,3352.52,2024-11-01,14:52:00,Cartão de Débito,3192.88,23.0,771.08,6.7
INV-0862,A,São Paulo,Normal,Feminino,Moda e Acessórios,Relógio,287.9,6,86.37,1813.77,2024-08-18,12:56:00,Cartão de Débito,1727.4,36.94,670.01,8.9
INV-0863,B,Rio de Janeiro,Normal,Feminino,Eletrônicos,Smartwatch,205.17,2,20.52,430.86,2024-04-05,15:15:00,Dinheiro,410.34,15.4,66.35,5.9
INV-0864,C,Brasília,Normal,Feminino,Eletrônicos,Tablet,391.96,2,39.2,823.12,2024-06-17,13:29:00,Cartão de Débito,783.92,10.29,84.7,8.1
INV-0865,A,São Paulo,Normal,Masculino,Esporte e Saúde,Yoga Mat,304.88,9,137.2,2881.12,2024-11-07,20:04:00,Dinheiro,2743.92,16.52,475.96,7.4
INV-0866,C,Brasília,Normal,Feminino,Esporte e Saúde,Suplemento,107.09,1,5.35,112.44,2024-05-20,16:07:00,Dinheiro,107.09,34.08,38.32,7.0
INV-0867,A,São Paulo,Normal,Feminino,Eletrônicos,Fone de Ouvido,292.44,5,73.11,1535.31,2024-10-21,10:58:00,Cartão de Débito,1462.2,10.54,161.82,8.7
INV-0868,A,São Paulo,Membro,Feminino,Casa e Jardim,Tapete,175.32,1,8.77,184.09,2024-07-31,14:17:00,Cartão de Crédito,175.32,12.08,22.24,4.6
INV-0869,B,Rio de Janeiro,Normal,Masculino,Moda e Acessórios,Bolsa,310.04,7,108.51,2278.79,2024-09-09,20:58:00,Pix,2170.28,18.95,431.83,9.9
INV-0870,C,Brasília,Membro,Masculino,Eletrônicos,Notebook,33.44,1,1.67,35.11,2024-12-18,16:14:00,Cartão de Débito,33.44,14.16,4.97,10.0
INV-0871,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Café Premium,137.25,1,6.86,144.11,2024-02-08,14:21:00,Cartão de Crédito,137.25,13.32,19.2,9.7
INV-0872,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Sérum Facial,295.89,2,29.59,621.37,2024-10-26,16:40:00,Cartão de Débito,591.78,13.79,85.69,9.2
INV-0873,C,Brasília,Normal,Masculino,Casa e Jardim,Luminária,488.41,6,146.52,3076.98,2024-02-17,14:49:00,Pix,2930.46,33.18,1020.94,6.9
INV-0874,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Camiseta,46.82,8,18.73,393.29,2024-04-20,17:52:00,Cartão de Crédito,374.56,11.81,46.45,4.1
INV-0875,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Vaso Decorativo,408.86,9,183.99,3863.73,2024-06-08,17:41:00,Cartão de Débito,3679.74,25.42,982.16,5.9
INV-0876,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,198.93,8,79.57,1671.01,2024-07-23,13:04:00,Dinheiro,1591.44,36.04,602.23,7.1
INV-0877,A,São Paulo,Membro,Feminino,Moda e Acessórios,Óculos de Sol,235.87,2,23.59,495.33,2024-08-23,12:17:00,Cartão de Débito,471.74,32.35,160.24,5.4
INV-0878,C,Brasília,Normal,Feminino,Eletrônicos,Fone de Ouvido,67.98,9,30.59,642.41,2024-03-18,16:32:00,Dinheiro,611.82,12.52,80.43,6.6
INV-0879,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Quadro,191.19,1,9.56,200.75,2024-08-04,13:18:00,Dinheiro,191.19,29.46,59.14,8.4
INV-0880,A,São Paulo,Normal,Feminino,Alimentos e Bebidas,Suco Natural,63.5,1,3.18,66.68,2024-04-22,11:03:00,Pix,63.5,29.39,19.6,9.8
INV-0881,B,Rio de Janeiro,Membro,Masculino,Eletrônicos,Smartwatch,144.98,10,72.49,1522.29,2024-07-20,11:14:00,Cartão de Crédito,1449.8,30.99,471.76,6.4
INV-0882,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,180.34,5,45.09,946.79,2024-01-02,11:11:00,Cartão de Débito,901.7,31.18,295.21,5.7
INV-0883,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,164.41,2,16.44,345.26,2024-08-21,12:00:00,Cartão de Débito,328.82,15.0,51.79,6.0
INV-0884,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Protetor Solar,487.44,2,48.74,1023.62,2024-01-05,19:22:00,Cartão de Débito,974.88,15.12,154.77,8.6
INV-0885,A,São Paulo,Membro,Feminino,Casa e Jardim,Quadro,63.6,1,3.18,66.78,2024-04-26,18:32:00,Pix,63.6,27.02,18.04,9.9
INV-0886,A,São Paulo,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,231.78,6,69.53,1460.21,2024-09-06,14:23:00,Dinheiro,1390.68,39.69,579.56,5.5
INV-0887,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Luminária,65.25,9,29.36,616.61,2024-07-29,13:42:00,Pix,587.25,31.85,196.39,4.1
INV-0888,B,Rio de Janeiro,Membro,Masculino,Alimentos e Bebidas,Vinho Tinto,186.12,2,18.61,390.85,2024-11-23,11:17:00,Pix,372.24,15.82,61.83,9.7
INV-0889,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Sérum Facial,445.12,7,155.79,3271.63,2024-05-21,14:12:00,Dinheiro,3115.84,27.67,905.26,9.7
INV-0890,C,Brasília,Membro,Feminino,Eletrônicos,Smartwatch,399.71,10,199.86,4196.96,2024-05-27,11:00:00,Pix,3997.1,39.04,1638.49,8.8
INV-0891,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Vaso Decorativo,158.79,5,39.7,833.65,2024-08-20,10:13:00,Cartão de Débito,793.95,11.94,99.54,5.8
INV-0892,A,São Paulo,Normal,Masculino,Moda e Acessórios,Relógio,12.49,6,3.75,78.69,2024-05-08,12:22:00,Dinheiro,74.94,29.81,23.46,4.0
INV-0893,C,Brasília,Membro,Masculino,Moda e Acessórios,Relógio,79.9,4,15.98,335.58,2024-05-28,13:02:00,Dinheiro,319.6,22.96,77.05,9.5
INV-0894,A,São Paulo,Normal,Feminino,Casa e Jardim,Tapete,483.78,2,48.38,1015.94,2024-11-01,14:11:00,Pix,967.56,36.79,373.76,9.5
INV-0895,C,Brasília,Membro,Feminino,Esporte e Saúde,Suplemento,132.51,7,46.38,973.95,2024-02-13,14:36:00,Cartão de Débito,927.57,26.63,259.36,5.8
INV-0896,C,Brasília,Normal,Masculino,Beleza e Cuidados,Protetor Solar,57.06,9,25.68,539.22,2024-12-16,15:29:00,Pix,513.54,23.26,125.42,5.9
INV-0897,B,Rio de Janeiro,Normal,Feminino,Moda e Acessórios,Óculos de Sol,23.56,9,10.6,222.64,2024-02-15,12:39:00,Pix,212.04,10.79,24.02,8.6
INV-0898,C,Brasília,Membro,Feminino,Moda e Acessórios,Tênis,36.23,7,12.68,266.29,2024-08-24,18:29:00,Dinheiro,253.61,13.78,36.69,8.0
INV-0899,A,São Paulo,Membro,Feminino,Eletrônicos,Smartphone,301.23,5,75.31,1581.46,2024-02-01,11:47:00,Dinheiro,1506.15,26.96,426.36,8.1
INV-0900,C,Brasília,Membro,Masculino,Esporte e Saúde,Garrafa Térmica,285.4,8,114.16,2397.36,2024-11-23,12:19:00,Cartão de Débito,2283.2,14.09,337.79,9.4
